solarSystemID,solarSystemName,security,x,y,z,fromSolarSystemID,toSolarSystemID,,,,,
32000149,AD149,-0.99,4.23409E+18,5.16246E+18,-6.15621E+18,30003277,30003276,,,,,
32000150,AD150,-0.99,4.19811E+18,5.10696E+18,-6.15435E+18,30003277,30003830,,,,,
32000151,AD151,-0.99,4.1931E+18,5.14499E+18,-6.16085E+18,30003278,30003276,,,,,
32000152,AD152,-0.99,4.26156E+18,5.11594E+18,-6.20312E+18,30003278,30003279,,,,,
32000153,AD153,-0.99,4.30133E+18,5.18489E+18,-6.05202E+18,30003278,30003327,,,,,
32000154,AD154,-0.99,4.3485E+18,5.18862E+18,-5.97418E+18,30003279,30003278,,,,,
32000155,AD155,-0.99,4.29477E+18,5.21223E+18,-5.97377E+18,30003279,30003320,,,,,
32000156,AD156,-0.99,4.29174E+18,5.23189E+18,-6.00417E+18,30003280,30003270,,,,,
32000157,AD157,-0.99,4.32851E+18,5.1901E+18,-5.99963E+18,30003280,30003281,,,,,
32000158,AD158,-0.99,4.28486E+18,5.16054E+18,-6.02601E+18,30003280,30003283,,,,,
32000159,AD159,-0.99,4.30249E+18,5.2163E+18,-6.02002E+18,30003280,30005328,,,,,
32000160,AD160,-0.99,4.36218E+18,5.1639E+18,-6.04508E+18,30003281,30003280,,,,,
32000161,AD161,-0.99,4.95783E+18,5.57738E+18,-8.94619E+18,30003281,30003282,,,,,
32000162,AD162,-0.99,4.90486E+18,5.61543E+18,-8.88168E+18,30003281,30003283,,,,,
32000163,AD163,-0.99,4.92656E+18,5.60328E+18,-8.93365E+18,30003281,30003285,,,,,
32000164,AD164,-0.99,4.96395E+18,5.61633E+18,-8.91179E+18,30003282,30003272,,,,,
32000165,AD165,-0.99,4.93429E+18,5.58855E+18,-8.95423E+18,30003282,30003281,,,,,
32000166,AD166,-0.99,4.97984E+18,5.58455E+18,-8.88279E+18,30003282,30003284,,,,,
32000167,AD167,-0.99,4.96749E+18,5.59792E+18,-8.89927E+18,30003282,30003292,,,,,
32000168,AD168,-0.99,4.94541E+18,5.60498E+18,-8.94788E+18,30003283,30003272,,,,,
32000169,AD169,-0.99,5.10803E+18,5.52331E+18,-9.02578E+18,30003283,30003280,,,,,
32000170,AD170,-0.99,5.10564E+18,5.49733E+18,-9.02572E+18,30003283,30003281,,,,,
32000171,AD171,-0.99,5.10923E+18,5.50366E+18,-9.06365E+18,30003283,30003285,,,,,
32000172,AD172,-0.99,5.06755E+18,5.52822E+18,-9.02153E+18,30003284,30003282,,,,,
32000173,AD173,-0.99,5.0387E+18,5.48579E+18,-9.06893E+18,30003284,30003285,,,,,
32000174,AD174,-0.99,5.06878E+18,5.49483E+18,-9.01395E+18,30003284,30003301,,,,,
32000175,AD175,-0.99,5.08414E+18,5.50992E+18,-9.02236E+18,30003284,30003309,,,,,
32000176,AD176,-0.99,5.07917E+18,5.55706E+18,-9.03495E+18,30003285,30003272,,,,,
32000177,AD177,-0.99,5.09682E+18,5.73405E+18,-9.051E+18,30003285,30003281,,,,,
32000178,AD178,-0.99,5.07248E+18,5.7636E+18,-9.03542E+18,30003285,30003283,,,,,
32000179,AD179,-0.99,5.08396E+18,5.74467E+18,-9.0627E+18,30003285,30003284,,,,,
32000180,AD180,-0.99,5.10818E+18,5.78217E+18,-9.0689E+18,30003285,30003286,,,,,
32000181,AD181,-0.99,5.10598E+18,5.75093E+18,-9.01588E+18,30003286,30003285,,,,,
32000182,AD182,-0.99,5.10444E+18,5.77124E+18,-9.03364E+18,30003286,30003287,,,,,
32000183,AD183,-0.99,5.0816E+18,5.73893E+18,-9.08042E+18,30003286,30003288,,,,,
32000184,AD184,-0.99,5.08051E+18,5.76133E+18,-9.0076E+18,30003287,30003286,,,,,
32000185,AD185,-0.99,4.96624E+18,5.57183E+18,-8.82108E+18,30003288,30003286,,,,,
32000186,AD186,-0.99,4.95136E+18,5.56816E+18,-8.87823E+18,30003288,30003289,,,,,
32000187,AD187,-0.99,4.98624E+18,5.58802E+18,-8.83139E+18,30003289,30003288,,,,,
32000188,AD188,-0.99,4.92291E+18,5.60649E+18,-8.82294E+18,30003289,30003290,,,,,
32000189,AD189,-0.99,4.9255E+18,5.62112E+18,-8.88229E+18,30003289,30003291,,,,,
32000190,AD190,-0.99,4.93848E+18,5.62502E+18,-8.81638E+18,30003290,30003289,,,,,
32000191,AD191,-0.99,4.9339E+18,5.60936E+18,-8.84367E+18,30003290,30003291,,,,,
32000192,AD192,-0.99,4.92484E+18,5.57553E+18,-8.83211E+18,30003291,30003289,,,,,
32000193,AD193,-0.99,5.05316E+18,5.61965E+18,-8.80716E+18,30003291,30003290,,,,,
32000194,AD194,-0.99,5.11212E+18,5.67164E+18,-8.79941E+18,30003292,30003282,,,,,
32000195,AD195,-0.99,5.05784E+18,5.63588E+18,-8.81912E+18,30003292,30003293,,,,,
32000196,AD196,-0.99,5.08104E+18,5.67085E+18,-8.79484E+18,30003292,30003297,,,,,
32000197,AD197,-0.99,5.06706E+18,5.64557E+18,-8.852E+18,30003293,30003272,,,,,
32000198,AD198,-0.99,5.08561E+18,5.68411E+18,-8.8256E+18,30003293,30003292,,,,,
32000199,AD199,-0.99,5.12192E+18,5.62475E+18,-8.83566E+18,30003293,30003294,,,,,
32000200,AD200,-0.99,5.1016E+18,5.69757E+18,-8.82478E+18,30003294,30003273,,,,,
34000001,V-001,-0.99,-3.84476E+18,2.59137E+18,-8.17163E+18,30003294,30003293,,,,,
34000002,V-002,-0.99,-3.89829E+18,2.60473E+18,-8.11839E+18,30003294,30003295,,,,,
34000003,V-003,-0.99,-3.85102E+18,2.64411E+18,-8.18663E+18,30003294,30003299,,,,,
34000004,V-004,-0.99,-3.91372E+18,2.64777E+18,-8.1197E+18,30003294,30003300,,,,,
34000005,V-005,-0.99,-3.91467E+18,2.60724E+18,-8.16458E+18,30003295,30003273,,,,,
34000006,V-006,-0.99,-3.87495E+18,2.59729E+18,-8.14619E+18,30003295,30003294,,,,,
34000007,V-007,-0.99,-3.91459E+18,2.65447E+18,-8.17362E+18,30003295,30003296,,,,,
34000008,V-008,-0.99,-3.908E+18,2.5977E+18,-8.12999E+18,30003296,30003295,,,,,
34000009,V-009,-0.99,-3.79371E+18,2.48597E+18,-8.20141E+18,30003296,30003298,,,,,
34000010,V-010,-0.99,-3.7802E+18,2.4741E+18,-8.19893E+18,30003297,30003292,,,,,
34000011,V-011,-0.99,-3.79689E+18,2.49277E+18,-8.20829E+18,30003297,30003300,,,,,
34000012,V-012,-0.99,-3.80598E+18,2.50849E+18,-8.21199E+18,30003298,30003268,,,,,
34000013,V-013,-0.99,-3.7662E+18,2.51007E+18,-8.19952E+18,30003298,30003296,,,,,
34000014,V-014,-0.99,-3.7942E+18,2.51781E+18,-8.25277E+18,30003298,30003299,,,,,
34000015,V-015,-0.99,-3.73664E+18,2.48009E+18,-8.20654E+18,30003299,30003294,,,,,
34000016,V-016,-0.99,-3.75689E+18,2.54669E+18,-8.21048E+18,30003299,30003298,,,,,
34000017,V-017,-0.99,-3.89548E+18,2.6841E+18,-8.23003E+18,30003300,30003294,,,,,
34000018,V-018,-0.99,-3.87176E+18,2.66041E+18,-8.23379E+18,30003300,30003297,,,,,
34000019,V-019,-0.99,-3.8939E+18,2.68149E+18,-8.23812E+18,30003301,30003284,,,,,
34000020,V-020,-0.99,-3.89776E+18,2.65262E+18,-8.23565E+18,30003301,30003302,,,,,
34000021,V-021,-0.99,-3.88647E+18,2.66099E+18,-8.24174E+18,30003301,30003304,,,,,
34000022,V-022,-0.99,-3.94337E+18,2.61172E+18,-8.27413E+18,30003301,30003307,,,,,
34000023,V-023,-0.99,-3.87658E+18,2.61732E+18,-8.24714E+18,30003302,30003301,,,,,
34000024,V-024,-0.99,-3.90406E+18,2.65073E+18,-8.23159E+18,30003302,30003303,,,,,
34000025,V-025,-0.99,-3.93611E+18,2.4737E+18,-8.41354E+18,30003302,30003305,,,,,
34000026,V-026,-0.99,-3.88858E+18,2.49281E+18,-8.40641E+18,30003303,30003302,,,,,
34000027,V-027,-0.99,-3.8781E+18,2.48614E+18,-8.37349E+18,30003304,30003301,,,,,
34000028,V-028,-0.99,-3.94142E+18,2.47773E+18,-8.36906E+18,30003305,30003302,,,,,
34000029,V-029,-0.99,-3.89109E+18,2.48396E+18,-8.35276E+18,30003305,30003306,,,,,
34000030,V-030,-0.99,-3.88289E+18,2.43315E+18,-8.41533E+18,30003306,30003305,,,,,
34000031,V-031,-0.99,-3.88577E+18,2.49331E+18,-8.41645E+18,30003306,30003307,,,,,
34000032,V-032,-0.99,-3.88882E+18,2.47049E+18,-8.36117E+18,30003306,30003308,,,,,
34000033,V-033,-0.99,-4.03716E+18,2.57843E+18,-8.19696E+18,30003307,30003301,,,,,
34000034,V-034,-0.99,-4.03478E+18,2.60199E+18,-8.20159E+18,30003307,30003306,,,,,
34000035,V-035,-0.99,-4.05273E+18,2.5619E+18,-8.21316E+18,30003307,30003565,,,,,
34000036,V-036,-0.99,-4.04853E+18,2.58231E+18,-8.18106E+18,30003307,30003573,,,,,
34000037,V-037,-0.99,-4.02532E+18,2.57675E+18,-8.16313E+18,30003308,30003306,,,,,
34000038,V-038,-0.99,-4.0199E+18,2.62227E+18,-8.20015E+18,30003309,30003284,,,,,
34000039,V-039,-0.99,-4.04172E+18,2.58329E+18,-8.2125E+18,30003309,30003310,,,,,
34000040,V-040,-0.99,-4.06551E+18,2.61363E+18,-8.1975E+18,30003309,30003311,,,,,
34000041,V-041,-0.99,-3.76136E+18,2.96702E+18,-8.27838E+18,30003310,30003309,,,,,
34000042,V-042,-0.99,-3.73316E+18,2.94062E+18,-8.22223E+18,30003311,30003309,,,,,
34000043,V-043,-0.99,-3.72035E+18,2.95524E+18,-8.21402E+18,30003311,30003312,,,,,
34000044,V-044,-0.99,-3.69336E+18,2.97893E+18,-8.27203E+18,30003312,30003311,,,,,
34000045,V-045,-0.99,-3.70503E+18,2.95386E+18,-8.22151E+18,30003312,30003313,,,,,
34000046,V-046,-0.99,-3.74182E+18,2.95298E+18,-8.22213E+18,30003313,30003312,,,,,
34000047,V-047,-0.99,-3.76344E+18,2.98671E+18,-8.28779E+18,30003313,30003314,,,,,
34000048,V-048,-0.99,-3.69056E+18,2.96516E+18,-8.2216E+18,30003313,30003315,,,,,
34000049,V-049,-0.99,-3.87743E+18,2.97693E+18,-8.13406E+18,30003313,30003316,,,,,
34000050,V-050,-0.99,-3.82132E+18,3.00648E+18,-8.1339E+18,30003314,30003313,,,,,
34000051,V-051,-0.99,-3.86646E+18,2.96982E+18,-8.16268E+18,30003314,30003315,,,,,
34000052,V-052,-0.99,-3.81242E+18,3.04744E+18,-8.19384E+18,30003314,30003316,,,,,
34000053,V-053,-0.99,-3.88638E+18,3.00667E+18,-8.19161E+18,30003315,30003313,,,,,
34000054,V-054,-0.99,-3.88788E+18,2.98321E+18,-8.15911E+18,30003315,30003314,,,,,
34000055,V-055,-0.99,-3.87875E+18,3.01679E+18,-8.14856E+18,30003315,30003316,,,,,
34000056,V-056,-0.99,-3.83533E+18,3.01006E+18,-8.14812E+18,30003315,30003317,,,,,
34000057,V-057,-0.99,-3.79667E+18,3.10707E+18,-8.11354E+18,30003316,30003313,,,,,
34000058,V-058,-0.99,-3.78449E+18,3.16113E+18,-8.11212E+18,30003316,30003314,,,,,
34000059,V-059,-0.99,-3.7471E+18,3.16114E+18,-8.08377E+18,30003316,30003315,,,,,
34000060,V-060,-0.99,-3.78372E+18,3.15688E+18,-8.08725E+18,30003316,30003317,,,,,
34000061,V-061,-0.99,-3.80198E+18,3.16216E+18,-8.0653E+18,30003316,30003318,,,,,
34000062,V-062,-0.99,-3.76234E+18,3.11364E+18,-8.127E+18,30003316,30003368,,,,,
34000063,V-063,-0.99,-3.77948E+18,3.16041E+18,-8.08976E+18,30003317,30003315,,,,,
34000064,V-064,-0.99,-3.79325E+18,3.11968E+18,-8.12347E+18,30003317,30003316,,,,,
34000065,V-065,-0.99,-3.79741E+18,3.06831E+18,-8.21283E+18,30003317,30003319,,,,,
34000066,V-066,-0.99,-3.73988E+18,3.01349E+18,-8.23491E+18,30003318,30003316,,,,,
34000067,V-067,-0.99,-3.77545E+18,3.02522E+18,-8.19689E+18,30003319,30003317,,,,,
34000068,V-068,-0.99,-3.72082E+18,3.04354E+18,-8.26023E+18,30003320,30003279,,,,,
34000069,V-069,-0.99,-3.74088E+18,3.0415E+18,-8.19861E+18,30003320,30003321,,,,,
34000070,V-070,-0.99,-3.74708E+18,3.06815E+18,-8.25369E+18,30003320,30003322,,,,,
34000071,V-071,-0.99,-3.72838E+18,3.01519E+18,-8.26623E+18,30003321,30003320,,,,,
34000072,V-072,-0.99,-3.78318E+18,3.01484E+18,-8.2337E+18,30003321,30003323,,,,,
34000073,V-073,-0.99,-3.78666E+18,3.18994E+18,-8.28735E+18,30003322,30003320,,,,,
34000074,V-074,-0.99,-3.72549E+18,3.22408E+18,-8.23135E+18,30003322,30004493,,,,,
34000075,V-075,-0.99,-3.71331E+18,3.24549E+18,-8.23798E+18,30003323,30003321,,,,,
34000076,V-076,-0.99,-3.75663E+18,3.26736E+18,-8.26388E+18,30003323,30003324,,,,,
34000077,V-077,-0.99,-3.71118E+18,3.2219E+18,-8.23872E+18,30003323,30003325,,,,,
34000078,V-078,-0.99,-3.75201E+18,3.23326E+18,-8.24842E+18,30003323,30003820,,,,,
34000079,V-079,-0.99,-3.72069E+18,3.22988E+18,-8.24417E+18,30003324,30003323,,,,,
34000080,V-080,-0.99,-3.73834E+18,3.19833E+18,-8.28701E+18,30003324,30003342,,,,,
34000081,V-081,-0.99,-5.44244E+18,2.87931E+18,-5.98469E+18,30003325,30003323,,,,,
34000082,V-082,-0.99,-5.4493E+18,2.85593E+18,-6.0085E+18,30003325,30003326,,,,,
34000083,V-083,-0.99,-5.48969E+18,2.88611E+18,-5.99571E+18,30003326,30003325,,,,,
34000084,V-084,-0.99,-5.43562E+18,2.85367E+18,-5.99739E+18,30003327,30003278,,,,,
34000085,V-085,-0.99,-5.42528E+18,2.88331E+18,-5.991E+18,30003327,30003328,,,,,
34000086,V-086,-0.99,-5.41402E+18,2.84911E+18,-5.93853E+18,30003327,30003329,,,,,
34000087,V-087,-0.99,-5.44845E+18,2.86869E+18,-5.94162E+18,30003327,30003331,,,,,
34000088,V-088,-0.99,-5.45436E+18,2.86565E+18,-5.99496E+18,30003327,30003333,,,,,
34000089,V-089,-0.99,-5.47208E+18,2.83882E+18,-5.98035E+18,30003328,30003327,,,,,
34000090,V-090,-0.99,-5.46724E+18,2.8495E+18,-5.93741E+18,30003329,30003327,,,,,
34000091,V-091,-0.99,-5.52257E+18,2.87545E+18,-5.93682E+18,30003329,30003330,,,,,
34000092,V-092,-0.99,-5.47533E+18,2.83703E+18,-5.93126E+18,30003329,30003331,,,,,
34000093,V-093,-0.99,-5.45134E+18,2.87016E+18,-5.92371E+18,30003329,30003333,,,,,
34000094,V-094,-0.99,-5.51144E+18,2.85876E+18,-5.92172E+18,30003330,30003329,,,,,
34000095,V-095,-0.99,-5.49266E+18,2.85209E+18,-5.94697E+18,30003330,30003332,,,,,
34000096,V-096,-0.99,-5.50873E+18,2.84629E+18,-5.93097E+18,30003330,30003334,,,,,
34000097,V-097,-0.99,-5.42111E+18,2.89804E+18,-5.94636E+18,30003331,30003327,,,,,
34000098,V-098,-0.99,-5.47272E+18,2.85821E+18,-5.97351E+18,30003331,30003329,,,,,
34000099,V-099,-0.99,-5.43186E+18,2.92324E+18,-5.98397E+18,30003332,30003330,,,,,
34000100,V-100,-0.99,-5.46802E+18,2.92918E+18,-5.96997E+18,30003332,30003335,,,,,
34000101,V-101,-0.99,-5.41655E+18,2.93578E+18,-5.95667E+18,30003333,30003327,,,,,
34000102,V-102,-0.99,-5.42167E+18,2.88448E+18,-5.93028E+18,30003333,30003329,,,,,
34000103,V-103,-0.99,-5.47223E+18,2.85945E+18,-5.99185E+18,30003334,30003330,,,,,
34000104,V-104,-0.99,-5.47688E+18,2.90596E+18,-5.92993E+18,30003334,30003336,,,,,
34000105,V-105,-0.99,-5.46837E+18,3.12154E+18,-6.07135E+18,30003335,30003332,,,,,
34000106,V-106,-0.99,-5.4468E+18,3.1098E+18,-6.07842E+18,30003335,30004037,,,,,
34000107,V-107,-0.99,-5.45629E+18,3.10644E+18,-6.06043E+18,30003336,30003334,,,,,
34000108,V-108,-0.99,-5.41893E+18,3.13379E+18,-6.00461E+18,30003336,30003337,,,,,
34000109,V-109,-0.99,-5.49032E+18,3.07067E+18,-6.05639E+18,30003336,30003338,,,,,
34000110,V-110,-0.99,-5.4967E+18,3.14042E+18,-6.00215E+18,30003336,30003341,,,,,
34000111,V-111,-0.99,-5.43044E+18,3.13141E+18,-6.07676E+18,30003337,30003336,,,,,
34000112,V-112,-0.99,-5.48419E+18,3.13724E+18,-6.07421E+18,30003338,30003336,,,,,
34000113,V-113,-0.99,-5.50521E+18,3.00565E+18,-5.97229E+18,30003338,30003339,,,,,
34000114,V-114,-0.99,-5.54245E+18,3.01712E+18,-5.91798E+18,30003338,30003340,,,,,
34000115,V-115,-0.99,-5.53135E+18,3.00544E+18,-5.97459E+18,30003339,30003338,,,,,
34000116,V-116,-0.99,-5.55332E+18,3.0784E+18,-5.91007E+18,30003339,30003340,,,,,
34000117,V-117,-0.99,-5.56329E+18,3.01601E+18,-5.96076E+18,30003340,30003338,,,,,
34000118,V-118,-0.99,-5.53006E+18,3.08097E+18,-5.97282E+18,30003340,30003339,,,,,
34000119,V-119,-0.99,-5.51653E+18,3.06347E+18,-5.91725E+18,30003341,30003336,,,,,
34000120,V-120,-0.99,-5.53335E+18,3.05369E+18,-5.94152E+18,30003342,30003324,,,,,
34000121,V-121,-0.99,-4.61299E+18,2.31529E+18,-6.43047E+18,30003342,30003343,,,,,
34000122,V-122,-0.99,-4.54976E+18,2.30477E+18,-6.41963E+18,30003342,30003344,,,,,
34000123,V-123,-0.99,-4.55092E+18,2.27893E+18,-6.45661E+18,30003342,30003348,,,,,
34000124,V-124,-0.99,-4.56288E+18,2.30903E+18,-6.40111E+18,30003343,30003342,,,,,
34000125,V-125,-0.99,-4.58401E+18,2.27367E+18,-6.44329E+18,30003343,30003345,,,,,
34000126,V-126,-0.99,-4.56822E+18,2.28592E+18,-6.4142E+18,30003343,30003347,,,,,
34000127,V-127,-0.99,-4.55282E+18,2.27272E+18,-6.39115E+18,30003344,30003342,,,,,
34000128,V-128,-0.99,-4.60444E+18,2.33617E+18,-6.42901E+18,30003344,30003346,,,,,
34000129,V-129,-0.99,-4.6067E+18,2.23784E+18,-6.4402E+18,30003345,30003343,,,,,
34000130,V-130,-0.99,-4.63592E+18,2.24182E+18,-6.3842E+18,30003345,30003599,,,,,
34000131,V-131,-0.99,-4.58577E+18,2.27963E+18,-6.44676E+18,30003346,30003344,,,,,
34000132,V-132,-0.99,-4.61656E+18,2.2559E+18,-6.4111E+18,30003347,30003343,,,,,
34000133,V-133,-0.99,-4.6083E+18,2.25597E+18,-6.42489E+18,30003348,30003342,,,,,
34000134,V-134,-0.99,-4.58642E+18,2.28536E+18,-6.41451E+18,30003349,30003350,,,,,
34000135,V-135,-0.99,-4.61132E+18,2.24184E+18,-6.4421E+18,30003349,30004500,,,,,
34000136,V-136,-0.99,-4.62672E+18,2.21809E+18,-6.41194E+18,30003350,30003349,,,,,
34000137,V-137,-0.99,-4.56734E+18,2.1515E+18,-6.26547E+18,30003350,30003351,,,,,
34000138,V-138,-0.99,-4.56129E+18,2.19483E+18,-6.2185E+18,30003351,30003350,,,,,
34000139,V-139,-0.99,-4.56005E+18,2.14092E+18,-6.24836E+18,30003351,30003352,,,,,
34000140,V-140,-0.99,-4.59265E+18,2.18624E+18,-6.19588E+18,30003351,30003353,,,,,
34000141,V-141,-0.99,-4.56826E+18,2.1694E+18,-6.2196E+18,30003352,30003351,,,,,
34000142,V-142,-0.99,-4.59826E+18,2.20742E+18,-6.21838E+18,30003352,30003354,,,,,
34000143,V-143,-0.99,-4.59091E+18,2.19766E+18,-6.20219E+18,30003353,30003351,,,,,
34000144,V-144,-0.99,-4.62496E+18,2.19931E+18,-6.26507E+18,30003353,30003354,,,,,
34000145,V-145,-0.99,-4.50849E+18,2.26718E+18,-6.26441E+18,30003354,30003352,,,,,
34000146,V-146,-0.99,-4.53755E+18,2.28844E+18,-6.23668E+18,30003354,30003353,,,,,
34000147,V-147,-0.99,-4.4909E+18,2.27794E+18,-6.24255E+18,30003355,30003356,,,,,
34000148,V-148,-0.99,-4.56027E+18,2.2926E+18,-6.27345E+18,30003355,30003359,,,,,
34000149,V-149,-0.99,-4.48428E+18,2.30924E+18,-6.25836E+18,30003355,30003360,,,,,
34000150,V-150,-0.99,-4.55506E+18,2.29285E+18,-6.23241E+18,30003355,30004497,,,,,
34000151,V-151,-0.99,-4.51105E+18,2.32902E+18,-6.2086E+18,30003356,30003355,,,,,
34000152,V-152,-0.99,-4.54322E+18,2.28501E+18,-6.24993E+18,30003356,30003357,,,,,
34000153,V-153,-0.99,-4.58359E+18,2.28176E+18,-6.30659E+18,30003356,30003358,,,,,
34000154,V-154,-0.99,-4.63324E+18,2.30103E+18,-6.2557E+18,30003356,30003359,,,,,
34000155,V-155,-0.99,-4.58471E+18,2.28148E+18,-6.25261E+18,30003357,30003356,,,,,
34000156,V-156,-0.99,-4.61586E+18,2.30134E+18,-6.24348E+18,30003358,30003356,,,,,
34000157,V-157,-0.99,-4.58347E+18,2.28314E+18,-6.30723E+18,30003359,30003355,,,,,
34000158,V-158,-0.99,-4.65581E+18,2.29636E+18,-6.30761E+18,30003359,30003356,,,,,
34000159,V-159,-0.99,-4.65001E+18,2.31422E+18,-6.26398E+18,30003360,30003355,,,,,
34000160,V-160,-0.99,-4.57842E+18,2.29763E+18,-6.26487E+18,30003361,30003362,,,,,
34000161,V-161,-0.99,-3.76676E+18,2.22086E+18,-6.13242E+18,30003361,30004499,,,,,
34000162,V-162,-0.99,-3.7249E+18,2.24717E+18,-6.14683E+18,30003362,30003361,,,,,
34000163,V-163,-0.99,-3.72487E+18,2.28369E+18,-6.1194E+18,30003362,30003363,,,,,
34000164,V-164,-0.99,-3.71055E+18,2.28401E+18,-6.12026E+18,30003362,30003364,,,,,
34000165,V-165,-0.99,-3.713E+18,2.24983E+18,-6.1421E+18,30003362,30003365,,,,,
34000166,V-166,-0.99,-3.71683E+18,2.24154E+18,-6.11468E+18,30003362,30003366,,,,,
34000167,V-167,-0.99,-3.75276E+18,2.25088E+18,-6.09961E+18,30003363,30003362,,,,,
34000168,V-168,-0.99,-3.71303E+18,2.25772E+18,-6.11997E+18,30003363,30003364,,,,,
34000169,V-169,-0.99,-3.94388E+18,2.25147E+18,-5.89213E+18,30003363,30003366,,,,,
34000170,V-170,-0.99,-3.97745E+18,2.24041E+18,-5.92392E+18,30003363,30003367,,,,,
34000171,V-171,-0.99,-3.91435E+18,2.26859E+18,-5.89269E+18,30003364,30003362,,,,,
34000172,V-172,-0.99,-3.93925E+18,2.26127E+18,-5.92145E+18,30003364,30003363,,,,,
34000173,V-173,-0.99,-3.94151E+18,2.20454E+18,-5.93106E+18,30003364,30003365,,,,,
34000174,V-174,-0.99,-3.96047E+18,2.26932E+18,-5.88056E+18,30003364,30003367,,,,,
34000175,V-175,-0.99,-3.98086E+18,2.22341E+18,-5.92183E+18,30003365,30003362,,,,,
34000176,V-176,-0.99,-3.91975E+18,2.27394E+18,-5.89485E+18,30003365,30003364,,,,,
34000177,V-177,-0.99,-3.96165E+18,2.06971E+18,-5.91043E+18,30003366,30003362,,,,,
34000178,V-178,-0.99,-3.96929E+18,2.07339E+18,-5.85131E+18,30003366,30003363,,,,,
34000179,V-179,-0.99,-3.96522E+18,2.04626E+18,-5.89739E+18,30003367,30003363,,,,,
34000180,V-180,-0.99,-3.90153E+18,2.05654E+18,-5.86598E+18,30003367,30003364,,,,,
34000181,V-181,-0.99,-3.95742E+18,2.04682E+18,-5.83946E+18,30003368,30003316,,,,,
34000182,V-182,-0.99,-3.96442E+18,2.08591E+18,-5.85483E+18,30003368,30003369,,,,,
34000183,V-183,-0.99,-3.90116E+18,2.0503E+18,-5.85372E+18,30003368,30003370,,,,,
34000184,V-184,-0.99,-3.92841E+18,2.01971E+18,-5.85167E+18,30003368,30003373,,,,,
34000185,V-185,-0.99,-3.96939E+18,2.07827E+18,-5.85284E+18,30003369,30003368,,,,,
34000186,V-186,-0.99,-3.96601E+18,2.04148E+18,-5.84209E+18,30003369,30003371,,,,,
34000187,V-187,-0.99,-4.0262E+18,2.07441E+18,-5.82363E+18,30003369,30003372,,,,,
34000188,V-188,-0.99,-3.99837E+18,2.1E+18,-5.84104E+18,30003369,30003373,,,,,
34000189,V-189,-0.99,-4.01091E+18,2.05672E+18,-5.88509E+18,30003370,30003368,,,,,
34000190,V-190,-0.99,-4.01397E+18,2.05435E+18,-5.90067E+18,30003370,30003373,,,,,
34000191,V-191,-0.99,-3.9801E+18,2.0311E+18,-5.86615E+18,30003371,30003369,,,,,
34000192,V-192,-0.99,-4.02158E+18,2.07771E+18,-5.87865E+18,30003371,30003373,,,,,
34000193,V-193,-0.99,-3.77053E+18,2.28156E+18,-6.08149E+18,30003372,30003369,,,,,
34000194,V-194,-0.99,-3.74546E+18,2.29883E+18,-6.12089E+18,30003373,30003368,,,,,
34000195,V-195,-0.99,-3.6976E+18,2.30231E+18,-6.09217E+18,30003373,30003369,,,,,
34000196,V-196,-0.99,-3.74298E+18,2.25206E+18,-6.13789E+18,30003373,30003370,,,,,
34000197,V-197,-0.99,-3.76261E+18,2.31715E+18,-6.12763E+18,30003373,30003371,,,,,
34000198,V-198,-0.99,-3.7268E+18,2.27382E+18,-6.11838E+18,30003374,30002511,,,,,
34000199,V-199,-0.99,-3.70247E+18,2.27123E+18,-6.07548E+18,30003374,30003375,,,,,
34000200,V-200,-0.99,-3.72677E+18,2.24809E+18,-6.09749E+18,30003374,30003376,,,,,
,,,,,,30003374,30003380,,,,,
,,,,,,30003374,30022505,,,,,
,,,,,,30003375,30003374,,,,,
,,,,,,30003375,30003378,,,,,
,,,,,,30003375,30003380,,,,,
,,,,,,30003376,30003374,,,,,
,,,,,,30003376,30003377,,,,,
,,,,,,30003377,30003376,,,,,
,,,,,,30003377,30003379,,,,,
,,,,,,30003377,30003380,,,,,
,,,,,,30003377,30003400,,,,,
,,,,,,30003377,30003409,,,,,
,,,,,,30003378,30003375,,,,,
,,,,,,30003379,30003377,,,,,
,,,,,,30003380,30003374,,,,,
,,,,,,30003380,30003375,,,,,
,,,,,,30003380,30003377,,,,,
,,,,,,30003380,30013410,,,,,
,,,,,,30003381,30003382,,,,,
,,,,,,30003381,30003383,,,,,
,,,,,,30003381,30003386,,,,,
,,,,,,30003382,30003381,,,,,
,,,,,,30003382,30003385,,,,,
,,,,,,30003382,30003387,,,,,
,,,,,,30003383,30003381,,,,,
,,,,,,30003384,30003385,,,,,
,,,,,,30003384,30003393,,,,,
,,,,,,30003385,30003382,,,,,
,,,,,,30003385,30003384,,,,,
,,,,,,30003385,30003386,,,,,
,,,,,,30003386,30002048,,,,,
,,,,,,30003386,30003381,,,,,
,,,,,,30003386,30003385,,,,,
,,,,,,30003387,30003382,,,,,
,,,,,,30003387,30003388,,,,,
,,,,,,30003388,30002543,,,,,
,,,,,,30003388,30003387,,,,,
,,,,,,30003388,30003389,,,,,
,,,,,,30003388,30043410,,,,,
,,,,,,30003389,30003388,,,,,
,,,,,,30003389,30003390,,,,,
,,,,,,30003389,30003391,,,,,
,,,,,,30003389,30003392,,,,,
,,,,,,30003390,30003389,,,,,
,,,,,,30003390,30003434,,,,,
,,,,,,30003391,30003389,,,,,
,,,,,,30003391,30003392,,,,,
